id,album,name,artist,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
7xhOm9p7kYZpGgMKJNQY0v,Freak Like Me (DJ Deeon vs. Lee Walker Remix),Freak Like Me - DJ Deeon vs. Lee Walker Remix,"Lee Walker, DJ Deeon",False,44,0.89,0.821,9,-8.802,1,0.181,0.00543,0.0504,0.0546,0.571,123.002,audio_features,spotify:track:7xhOm9p7kYZpGgMKJNQY0v,https://api.spotify.com/v1/tracks/7xhOm9p7kYZpGgMKJNQY0v,https://api.spotify.com/v1/audio-analysis/7xhOm9p7kYZpGgMKJNQY0v,5.77955,4
2K0uZFmADV2hpSvJITvGoL,Aiguilhe,Aiguilhe,Joris Delacroix,False,57,0.687,0.892,4,-7.473,0,0.0613,0.205,0.814,0.0636,0.197,123.026,audio_features,spotify:track:2K0uZFmADV2hpSvJITvGoL,https://api.spotify.com/v1/tracks/2K0uZFmADV2hpSvJITvGoL,https://api.spotify.com/v1/audio-analysis/2K0uZFmADV2hpSvJITvGoL,4.821133333333333,4
1IbNYr8ByXsgwGbmOxLBXP,Friends,Friends,Solomun,False,53,0.82,0.505,8,-9.832,1,0.0356,0.0068,0.591,0.128,0.555,119.992,audio_features,spotify:track:1IbNYr8ByXsgwGbmOxLBXP,https://api.spotify.com/v1/tracks/1IbNYr8ByXsgwGbmOxLBXP,https://api.spotify.com/v1/audio-analysis/1IbNYr8ByXsgwGbmOxLBXP,9.120733333333334,4
6kckNpuM5oXZrObLExRg6d,Brightest Lights,Road,"Lane 8, Arctic Lake",False,63,0.689,0.514,11,-12.803,1,0.0383,0.512,0.449,0.0952,0.0963,121.985,audio_features,spotify:track:6kckNpuM5oXZrObLExRg6d,https://api.spotify.com/v1/tracks/6kckNpuM5oXZrObLExRg6d,https://api.spotify.com/v1/audio-analysis/6kckNpuM5oXZrObLExRg6d,3.967216666666667,4
4erSEnRWE2diyHCfEjzW5Z,I Want You (feat. braev),I Want You (feat. braev),"Yotto, braev",False,1,0.404,0.674,8,-9.056,1,0.0469,0.0128,0.155,0.0832,0.0364,123.948,audio_features,spotify:track:4erSEnRWE2diyHCfEjzW5Z,https://api.spotify.com/v1/tracks/4erSEnRWE2diyHCfEjzW5Z,https://api.spotify.com/v1/audio-analysis/4erSEnRWE2diyHCfEjzW5Z,4.3049333333333335,4
5J54xW5p85niQOxeq7GiD5,Silence,Silence,Kidnap,False,50,0.59,0.792,0,-8.376,0,0.0461,0.0492,0.867,0.127,0.05,121.033,audio_features,spotify:track:5J54xW5p85niQOxeq7GiD5,https://api.spotify.com/v1/tracks/5J54xW5p85niQOxeq7GiD5,https://api.spotify.com/v1/audio-analysis/5J54xW5p85niQOxeq7GiD5,4.098016666666667,4
5HGxLtYxTriF7mMiriSpaz,Bloom,You Were Right,RÜFÜS DU SOL,False,74,0.708,0.793,5,-5.426,0,0.0342,0.0136,0.00221,0.118,0.734,122.006,audio_features,spotify:track:5HGxLtYxTriF7mMiriSpaz,https://api.spotify.com/v1/tracks/5HGxLtYxTriF7mMiriSpaz,https://api.spotify.com/v1/audio-analysis/5HGxLtYxTriF7mMiriSpaz,3.9903,4
2bidvM5hM1LGiEDkgp0EUz,Next to Me (Remixes),Next to Me - Vintage Culture Remix,"RÜFÜS DU SOL, Vintage Culture",False,57,0.548,0.846,4,-7.534,0,0.0295,0.000324,0.0284,0.242,0.109,123.001,audio_features,spotify:track:2bidvM5hM1LGiEDkgp0EUz,https://api.spotify.com/v1/tracks/2bidvM5hM1LGiEDkgp0EUz,https://api.spotify.com/v1/audio-analysis/2bidvM5hM1LGiEDkgp0EUz,6.373983333333333,4
6gsP00KX8DmEGlukpVTOQy,Don't Let It Go,Don't Let It Go,Rooftime,False,60,0.714,0.58,0,-6.615,1,0.0306,0.1,0.00434,0.152,0.587,114.973,audio_features,spotify:track:6gsP00KX8DmEGlukpVTOQy,https://api.spotify.com/v1/tracks/6gsP00KX8DmEGlukpVTOQy,https://api.spotify.com/v1/audio-analysis/6gsP00KX8DmEGlukpVTOQy,3.0608666666666666,4
7ehBoh9FIeIiEnORzexRZ2,For Every Forever EP,For Every Forever,Mathame,False,48,0.713,0.537,4,-8.741,0,0.0421,0.00237,0.387,0.0856,0.0556,128.034,audio_features,spotify:track:7ehBoh9FIeIiEnORzexRZ2,https://api.spotify.com/v1/tracks/7ehBoh9FIeIiEnORzexRZ2,https://api.spotify.com/v1/audio-analysis/7ehBoh9FIeIiEnORzexRZ2,6.375,4
4XeIiGpUBshIfs9yrBDVZC,The Last Goodbye,The Last Goodbye,"ODESZA, Bettye LaVette",False,70,0.667,0.92,9,-2.71,1,0.0773,0.00752,0.00232,0.126,0.146,114.977,audio_features,spotify:track:4XeIiGpUBshIfs9yrBDVZC,https://api.spotify.com/v1/tracks/4XeIiGpUBshIfs9yrBDVZC,https://api.spotify.com/v1/audio-analysis/4XeIiGpUBshIfs9yrBDVZC,5.98305,4
6nftN1ZTgba3uRF1cU3y4b,In Another Lifetime,Rebirth,"Tinlicker, Hero Baldwin",False,0,0.541,0.911,8,-7.152,1,0.0556,0.0154,0.136,0.121,0.026,123.968,audio_features,spotify:track:6nftN1ZTgba3uRF1cU3y4b,https://api.spotify.com/v1/tracks/6nftN1ZTgba3uRF1cU3y4b,https://api.spotify.com/v1/audio-analysis/6nftN1ZTgba3uRF1cU3y4b,4.7427166666666665,4
6iq7kLF6m5uhr5vE0ow0hC,Take Away,Take Away,"Giuseppe Lanni, Forrest",False,0,0.737,0.65,8,-10.232,1,0.0623,0.156,0.612,0.0782,0.387,122.005,audio_features,spotify:track:6iq7kLF6m5uhr5vE0ow0hC,https://api.spotify.com/v1/tracks/6iq7kLF6m5uhr5vE0ow0hC,https://api.spotify.com/v1/audio-analysis/6iq7kLF6m5uhr5vE0ow0hC,5.246033333333333,4
0oPkb31xP0VwBkIuNMVN9D,Hoffnungsschimmer EP,Mondfinsternis,"Innellea, Kevin de Vries",False,38,0.732,0.541,1,-10.698,0,0.0637,0.181,0.915,0.111,0.285,125.006,audio_features,spotify:track:0oPkb31xP0VwBkIuNMVN9D,https://api.spotify.com/v1/tracks/0oPkb31xP0VwBkIuNMVN9D,https://api.spotify.com/v1/audio-analysis/0oPkb31xP0VwBkIuNMVN9D,6.0172,4
10oKSzRcwbZsog2uq2gb4b,Escape (feat. Hayla),Escape (feat. Hayla),"Kx5, deadmau5, Kaskade, Hayla",False,12,0.66,0.799,9,-6.934,0,0.0719,0.179,0.000364,0.701,0.148,126.08,audio_features,spotify:track:10oKSzRcwbZsog2uq2gb4b,https://api.spotify.com/v1/tracks/10oKSzRcwbZsog2uq2gb4b,https://api.spotify.com/v1/audio-analysis/10oKSzRcwbZsog2uq2gb4b,4.007416666666667,4
4ga4WvRNhMsIL38pkBbnIN,Pressure (feat. Tove Lo),Pressure (feat. Tove Lo),"Martin Garrix, Tove Lo",False,70,0.859,0.558,7,-8.991,0,0.0902,0.659,0.324,0.124,0.357,114.978,audio_features,spotify:track:4ga4WvRNhMsIL38pkBbnIN,https://api.spotify.com/v1/tracks/4ga4WvRNhMsIL38pkBbnIN,https://api.spotify.com/v1/audio-analysis/4ga4WvRNhMsIL38pkBbnIN,2.4065166666666666,4
4TQgbkv9CF1Qy4GIfpZeSO,The World You See,The World You See,"Cristoph, Franky Wah, Artche",False,55,0.545,0.903,10,-7.279,0,0.0485,0.0119,0.0647,0.0803,0.0398,126.0,audio_features,spotify:track:4TQgbkv9CF1Qy4GIfpZeSO,https://api.spotify.com/v1/tracks/4TQgbkv9CF1Qy4GIfpZeSO,https://api.spotify.com/v1/audio-analysis/4TQgbkv9CF1Qy4GIfpZeSO,3.62525,4
6NNPRcIcmqPlpHPaprW40d,Atlas (Light / Dark Deluxe Edition),Unforgiven - The Presets Remix,RÜFÜS DU SOL,False,51,0.712,0.56,9,-9.209,0,0.0461,0.0118,0.673,0.117,0.392,119.993,audio_features,spotify:track:6NNPRcIcmqPlpHPaprW40d,https://api.spotify.com/v1/tracks/6NNPRcIcmqPlpHPaprW40d,https://api.spotify.com/v1/audio-analysis/6NNPRcIcmqPlpHPaprW40d,4.7,4
0WMC46vApbaQRiE6fkFSJf,Skin,Skin,"Yotto, Laudic",False,0,0.381,0.604,6,-9.393,1,0.0422,0.00553,0.527,0.0734,0.036,123.093,audio_features,spotify:track:0WMC46vApbaQRiE6fkFSJf,https://api.spotify.com/v1/tracks/0WMC46vApbaQRiE6fkFSJf,https://api.spotify.com/v1/audio-analysis/0WMC46vApbaQRiE6fkFSJf,5.229916666666667,4
5P6ilWY7ZC1LrDkLgB1HHv,TARAKA,TARAKA,Gordo,False,45,0.636,0.938,8,-4.799,1,0.0458,0.00104,0.0772,0.338,0.0481,124.038,audio_features,spotify:track:5P6ilWY7ZC1LrDkLgB1HHv,https://api.spotify.com/v1/tracks/5P6ilWY7ZC1LrDkLgB1HHv,https://api.spotify.com/v1/audio-analysis/5P6ilWY7ZC1LrDkLgB1HHv,5.129033333333333,4
5P6ilWY7ZC1LrDkLgB1HHv,TARAKA,TARAKA,Gordo,False,45,0.636,0.938,8,-4.799,1,0.0458,0.00104,0.0772,0.338,0.0481,124.038,audio_features,spotify:track:5P6ilWY7ZC1LrDkLgB1HHv,https://api.spotify.com/v1/tracks/5P6ilWY7ZC1LrDkLgB1HHv,https://api.spotify.com/v1/audio-analysis/5P6ilWY7ZC1LrDkLgB1HHv,5.129033333333333,4
5P6ilWY7ZC1LrDkLgB1HHv,TARAKA,TARAKA,Gordo,False,45,0.636,0.938,8,-4.799,1,0.0458,0.00104,0.0772,0.338,0.0481,124.038,audio_features,spotify:track:5P6ilWY7ZC1LrDkLgB1HHv,https://api.spotify.com/v1/tracks/5P6ilWY7ZC1LrDkLgB1HHv,https://api.spotify.com/v1/audio-analysis/5P6ilWY7ZC1LrDkLgB1HHv,5.129033333333333,4
5P6ilWY7ZC1LrDkLgB1HHv,TARAKA,TARAKA,Gordo,False,45,0.636,0.938,8,-4.799,1,0.0458,0.00104,0.0772,0.338,0.0481,124.038,audio_features,spotify:track:5P6ilWY7ZC1LrDkLgB1HHv,https://api.spotify.com/v1/tracks/5P6ilWY7ZC1LrDkLgB1HHv,https://api.spotify.com/v1/audio-analysis/5P6ilWY7ZC1LrDkLgB1HHv,5.129033333333333,4
1QOVSkrcX34pDPPxa1Xv5y,All Night Long (Y.V.E. 48 Remix),All Night Long - Y.V.E. 48 Remix,"Nora Van Elken, Y.V.E. 48",False,65,0.648,0.573,10,-9.921,0,0.0352,0.244,0.746,0.0906,0.0764,112.004,audio_features,spotify:track:1QOVSkrcX34pDPPxa1Xv5y,https://api.spotify.com/v1/tracks/1QOVSkrcX34pDPPxa1Xv5y,https://api.spotify.com/v1/audio-analysis/1QOVSkrcX34pDPPxa1Xv5y,2.6302,4
59kl6e4q6sCJlxCgLZdJGo,I Can't See,I Can't See,"ROW, Samuel Miller",False,67,0.67,0.711,8,-7.257,0,0.0443,0.00172,0.0963,0.186,0.691,121.976,audio_features,spotify:track:59kl6e4q6sCJlxCgLZdJGo,https://api.spotify.com/v1/tracks/59kl6e4q6sCJlxCgLZdJGo,https://api.spotify.com/v1/audio-analysis/59kl6e4q6sCJlxCgLZdJGo,2.2541,4
3o1zrW0DOGDIM7Inw28TyR,Closer,Closer,TWO LANES,False,19,0.529,0.546,0,-10.082,1,0.0526,0.527,0.72,0.0882,0.14,112.209,audio_features,spotify:track:3o1zrW0DOGDIM7Inw28TyR,https://api.spotify.com/v1/tracks/3o1zrW0DOGDIM7Inw28TyR,https://api.spotify.com/v1/audio-analysis/3o1zrW0DOGDIM7Inw28TyR,3.466666666666667,4
2kV3IlzTUl9QkjcNeu1eOB,Icarus EP,Icarus,Tim van Werd,False,18,0.53,0.926,6,-7.496,1,0.0369,0.331,0.548,0.225,0.0315,121.986,audio_features,spotify:track:2kV3IlzTUl9QkjcNeu1eOB,https://api.spotify.com/v1/tracks/2kV3IlzTUl9QkjcNeu1eOB,https://api.spotify.com/v1/audio-analysis/2kV3IlzTUl9QkjcNeu1eOB,4.049183333333334,4
4drvFlu300lN8mDhz3SFXA,Hold Me To The Light,Hold Me To The Light,"KAS:ST, Be No Rain",False,43,0.467,0.602,7,-11.079,1,0.0477,0.177,0.538,0.141,0.0371,121.218,audio_features,spotify:track:4drvFlu300lN8mDhz3SFXA,https://api.spotify.com/v1/tracks/4drvFlu300lN8mDhz3SFXA,https://api.spotify.com/v1/audio-analysis/4drvFlu300lN8mDhz3SFXA,8.426083333333333,3
1HKy1dIWhAalbTCyyYR8kZ,Sumatra,Sumatra,Nora Van Elken,False,47,0.71,0.735,10,-9.098,0,0.0474,0.609,0.961,0.109,0.156,115.998,audio_features,spotify:track:1HKy1dIWhAalbTCyyYR8kZ,https://api.spotify.com/v1/tracks/1HKy1dIWhAalbTCyyYR8kZ,https://api.spotify.com/v1/audio-analysis/1HKy1dIWhAalbTCyyYR8kZ,2.938466666666667,4
1SGbmqB3dxlrp4YkKzZUto,Never Ending,Never Ending,Bob Moses,False,54,0.613,0.85,1,-4.196,0,0.0927,0.339,0.000138,0.12,0.186,118.068,audio_features,spotify:track:1SGbmqB3dxlrp4YkKzZUto,https://api.spotify.com/v1/tracks/1SGbmqB3dxlrp4YkKzZUto,https://api.spotify.com/v1/audio-analysis/1SGbmqB3dxlrp4YkKzZUto,4.033333333333333,4
6zjajDUJeIlN1dOm2rgrBw,Aquila,Aquila - Original Mix,Da Fresh,False,18,0.777,0.873,7,-8.221,1,0.0421,0.000266,0.878,0.213,0.072,122.995,audio_features,spotify:track:6zjajDUJeIlN1dOm2rgrBw,https://api.spotify.com/v1/tracks/6zjajDUJeIlN1dOm2rgrBw,https://api.spotify.com/v1/audio-analysis/6zjajDUJeIlN1dOm2rgrBw,3.966666666666667,4
7pf01odICRjg7yGgDsnkAP,Love Again,Love Again,AVAION,False,57,0.846,0.506,8,-9.126,0,0.0308,0.791,0.107,0.107,0.296,114.957,audio_features,spotify:track:7pf01odICRjg7yGgDsnkAP,https://api.spotify.com/v1/tracks/7pf01odICRjg7yGgDsnkAP,https://api.spotify.com/v1/audio-analysis/7pf01odICRjg7yGgDsnkAP,3.3755,4
7b6mA4SZ7b79le0dAgB9MD,Catch Me When I Fall (fabric Club Mix),Catch Me When I Fall - fabric Club Mix,UNKLE,False,17,0.562,0.728,7,-11.637,1,0.0369,0.00158,0.921,0.0703,0.0437,114.995,audio_features,spotify:track:7b6mA4SZ7b79le0dAgB9MD,https://api.spotify.com/v1/tracks/7b6mA4SZ7b79le0dAgB9MD,https://api.spotify.com/v1/audio-analysis/7b6mA4SZ7b79le0dAgB9MD,10.781333333333333,4
6TR0FGw4zhlGbQALN065AI,Breathe,Breathe,"CamelPhat, Cristoph, Jem Cooke",False,65,0.595,0.877,9,-7.414,0,0.0442,0.00646,0.0879,0.398,0.081,125.015,audio_features,spotify:track:6TR0FGw4zhlGbQALN065AI,https://api.spotify.com/v1/tracks/6TR0FGw4zhlGbQALN065AI,https://api.spotify.com/v1/audio-analysis/6TR0FGw4zhlGbQALN065AI,3.237216666666667,4
4bNyYgiyTtdcCMirzwFVIf,Scala EP,Scala - Original,Agoria,False,45,0.722,0.619,2,-8.533,1,0.0397,0.000174,0.499,0.183,0.303,124.004,audio_features,spotify:track:4bNyYgiyTtdcCMirzwFVIf,https://api.spotify.com/v1/tracks/4bNyYgiyTtdcCMirzwFVIf,https://api.spotify.com/v1/audio-analysis/4bNyYgiyTtdcCMirzwFVIf,8.3667,4
4XwfhoBxa7KY2boXQoka3K,Brightest Lights Remixed,Shooting Arrows - Matt Fax Remix,"Lane 8, POLIÇA, Matt Fax",False,35,0.613,0.814,6,-8.928,0,0.0411,0.0325,0.592,0.345,0.244,124.998,audio_features,spotify:track:4XwfhoBxa7KY2boXQoka3K,https://api.spotify.com/v1/tracks/4XwfhoBxa7KY2boXQoka3K,https://api.spotify.com/v1/audio-analysis/4XwfhoBxa7KY2boXQoka3K,4.607733333333333,4
2zSK9gtYbGNtC4pvLyNPyD,From the Heart,What We Do For Love,Rose Ringed,False,24,0.625,0.651,8,-9.0,0,0.0404,0.0328,0.893,0.0978,0.287,125.998,audio_features,spotify:track:2zSK9gtYbGNtC4pvLyNPyD,https://api.spotify.com/v1/tracks/2zSK9gtYbGNtC4pvLyNPyD,https://api.spotify.com/v1/audio-analysis/2zSK9gtYbGNtC4pvLyNPyD,6.6984,4
1ld3ibWlGwo4oBFPb6pmKk,Heal Me,Heal Me - Biscits Remix,"FARR, Biscits",False,66,0.809,0.807,4,-6.491,0,0.115,0.0462,0.155,0.676,0.635,126.031,audio_features,spotify:track:1ld3ibWlGwo4oBFPb6pmKk,https://api.spotify.com/v1/tracks/1ld3ibWlGwo4oBFPb6pmKk,https://api.spotify.com/v1/audio-analysis/1ld3ibWlGwo4oBFPb6pmKk,2.952383333333333,4
7Kynvv4x293YNQy1wPeY5B,Why Do We Shake In The Cold?,Why Do We Shake In The Cold?,Elderbrook,False,48,0.467,0.452,8,-11.62,1,0.168,0.409,0.703,0.141,0.0849,120.027,audio_features,spotify:track:7Kynvv4x293YNQy1wPeY5B,https://api.spotify.com/v1/tracks/7Kynvv4x293YNQy1wPeY5B,https://api.spotify.com/v1/audio-analysis/7Kynvv4x293YNQy1wPeY5B,5.230216666666666,4
40tPP3K10yMZxwnT65REKj,Inner Light,Inner Light,"Elderbrook, Bob Moses",False,70,0.651,0.709,4,-7.842,1,0.037,0.00461,0.00744,0.0771,0.126,121.02,audio_features,spotify:track:40tPP3K10yMZxwnT65REKj,https://api.spotify.com/v1/tracks/40tPP3K10yMZxwnT65REKj,https://api.spotify.com/v1/audio-analysis/40tPP3K10yMZxwnT65REKj,4.29975,4
