id,album,name,artist,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
4BCshMRdHkNlYQgZVo7e4D,I Like It Loud (feat. Marshall Masters & The Ultimate MC),I Like It Loud (feat. Marshall Masters & The Ultimate MC),"Tiësto, John Christian, Marshall Masters, The Ultimate MC",True,42,0.68,0.974,7,-2.348,1,0.195,0.00101,0.436,0.297,0.395,128.016,audio_features,spotify:track:4BCshMRdHkNlYQgZVo7e4D,https://api.spotify.com/v1/tracks/4BCshMRdHkNlYQgZVo7e4D,https://api.spotify.com/v1/audio-analysis/4BCshMRdHkNlYQgZVo7e4D,3.94435,4
0VMggRCDjHODFbFId6Po1q,In The Air,In The Air - Original Mix,Mr Deep,False,47,0.88,0.507,2,-8.689,0,0.0865,0.0103,0.0621,0.0629,0.694,117.974,audio_features,spotify:track:0VMggRCDjHODFbFId6Po1q,https://api.spotify.com/v1/tracks/0VMggRCDjHODFbFId6Po1q,https://api.spotify.com/v1/audio-analysis/0VMggRCDjHODFbFId6Po1q,7.296433333333334,4
5D1zGVDJTOqwaGSzYw5TtP,"Red Light Green Light (For Club Play Only, Pt. 6)","Red Light Green Light - For Club Play Only, Pt. 6","Duke Dumont, Shaun Ross",False,64,0.811,0.825,2,-5.48,1,0.0654,0.000646,0.517,0.0689,0.95,124.005,audio_features,spotify:track:5D1zGVDJTOqwaGSzYw5TtP,https://api.spotify.com/v1/tracks/5D1zGVDJTOqwaGSzYw5TtP,https://api.spotify.com/v1/audio-analysis/5D1zGVDJTOqwaGSzYw5TtP,3.52015,4
01fVbxyW9y2oKdXvg56uE5,Soul Sacrifice,Soul Sacrifice,Dombresky,False,60,0.847,0.934,9,-5.381,1,0.0442,0.00783,0.494,0.0797,0.863,126.035,audio_features,spotify:track:01fVbxyW9y2oKdXvg56uE5,https://api.spotify.com/v1/tracks/01fVbxyW9y2oKdXvg56uE5,https://api.spotify.com/v1/audio-analysis/01fVbxyW9y2oKdXvg56uE5,3.8701833333333333,4
6wp5tGVNQYpKJPo1s3WUEY,Liquid Spirit (Claptone Remix),Liquid Spirit - Claptone Remix,"Gregory Porter, Claptone",False,62,0.877,0.62,4,-9.069,1,0.0549,0.00406,0.388,0.0549,0.296,120.997,audio_features,spotify:track:6wp5tGVNQYpKJPo1s3WUEY,https://api.spotify.com/v1/tracks/6wp5tGVNQYpKJPo1s3WUEY,https://api.spotify.com/v1/audio-analysis/6wp5tGVNQYpKJPo1s3WUEY,6.392533333333334,4
7dsImih2L25fa6qjNphBI7,Turn off the Lights,Turn off the Lights,"Chris Lake, Alexis Roberts",False,69,0.824,0.745,11,-5.49,0,0.0755,0.0467,3.29e-05,0.198,0.888,125.013,audio_features,spotify:track:7dsImih2L25fa6qjNphBI7,https://api.spotify.com/v1/tracks/7dsImih2L25fa6qjNphBI7,https://api.spotify.com/v1/audio-analysis/7dsImih2L25fa6qjNphBI7,3.509116666666667,4
7vtj0Lofn4XQgJPNtDarit,Oi Oi,Ya Didn't,FISHER,False,61,0.855,0.934,0,-5.386,1,0.0434,0.00155,0.698,0.308,0.898,123.965,audio_features,spotify:track:7vtj0Lofn4XQgJPNtDarit,https://api.spotify.com/v1/tracks/7vtj0Lofn4XQgJPNtDarit,https://api.spotify.com/v1/audio-analysis/7vtj0Lofn4XQgJPNtDarit,3.0987833333333334,4
1DFD5Fotzgn6yYXkYsKiGs,Piece Of Your Heart,Piece Of Your Heart,"MEDUZA, Goodboys",False,79,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,audio_features,spotify:track:1DFD5Fotzgn6yYXkYsKiGs,https://api.spotify.com/v1/tracks/1DFD5Fotzgn6yYXkYsKiGs,https://api.spotify.com/v1/audio-analysis/1DFD5Fotzgn6yYXkYsKiGs,2.54855,4
1POQgqiUzYg9oEu9tMkJDd,You and Me (Tough Art Remix Intro),You and Me - Tough Art Remix Intro,"Gabe, Marcello V.O.R., Tough Art",False,44,0.864,0.654,6,-9.158,1,0.0539,0.0171,0.00114,0.419,0.47,123.998,audio_features,spotify:track:1POQgqiUzYg9oEu9tMkJDd,https://api.spotify.com/v1/tracks/1POQgqiUzYg9oEu9tMkJDd,https://api.spotify.com/v1/audio-analysis/1POQgqiUzYg9oEu9tMkJDd,3.0967666666666664,4
3MkuFR7t25mu7Iscp6GGiV,Panic Room,Panic Room,"Au/Ra, CamelPhat",False,62,0.577,0.883,10,-6.423,1,0.0298,0.0259,0.0706,0.118,0.255,122.987,audio_features,spotify:track:3MkuFR7t25mu7Iscp6GGiV,https://api.spotify.com/v1/tracks/3MkuFR7t25mu7Iscp6GGiV,https://api.spotify.com/v1/audio-analysis/3MkuFR7t25mu7Iscp6GGiV,3.5747166666666668,4
7vPuHHGzG0WFDcJ9s0pVnx,"Kick Bass Brazil, Vol. 2",Arppyrei,ZAC,False,0,0.572,0.915,2,-7.211,0,0.0501,0.098,0.772,0.0972,0.0552,124.94,audio_features,spotify:track:7vPuHHGzG0WFDcJ9s0pVnx,https://api.spotify.com/v1/tracks/7vPuHHGzG0WFDcJ9s0pVnx,https://api.spotify.com/v1/audio-analysis/7vPuHHGzG0WFDcJ9s0pVnx,6.048,4
3XnvNOjFKyFyNvxlXy1DXm,Live Without Your Love (with Steve Lacy),Live Without Your Love (with Steve Lacy),"Love Regenerator, Steve Lacy, Calvin Harris",False,56,0.67,0.833,7,-8.365,1,0.0522,0.132,0.195,0.109,0.522,127.984,audio_features,spotify:track:3XnvNOjFKyFyNvxlXy1DXm,https://api.spotify.com/v1/tracks/3XnvNOjFKyFyNvxlXy1DXm,https://api.spotify.com/v1/audio-analysis/3XnvNOjFKyFyNvxlXy1DXm,3.41875,4
5kyUaw4Qy7ZYXQtT8NIZ6D,Shut You Down,Shut You Down,"Shaun Dean, Majestic",False,54,0.831,0.625,7,-6.594,1,0.0413,0.0682,0.0305,0.319,0.655,130.036,audio_features,spotify:track:5kyUaw4Qy7ZYXQtT8NIZ6D,https://api.spotify.com/v1/tracks/5kyUaw4Qy7ZYXQtT8NIZ6D,https://api.spotify.com/v1/audio-analysis/5kyUaw4Qy7ZYXQtT8NIZ6D,2.8106666666666666,4
2WYG6Mg0l6YeYZy5pIiXDt,Burn Like Fire,Burn Like Fire,Shiba San,False,37,0.806,0.644,1,-9.237,1,0.0905,0.0342,0.875,0.0929,0.528,123.003,audio_features,spotify:track:2WYG6Mg0l6YeYZy5pIiXDt,https://api.spotify.com/v1/tracks/2WYG6Mg0l6YeYZy5pIiXDt,https://api.spotify.com/v1/audio-analysis/2WYG6Mg0l6YeYZy5pIiXDt,6.05095,4
2Jz2VVlTbB2AnzozntWfsS,How We Do: The Remixes,How We Do - Raffa FL Re Edit,"Raffa Fl, Mr. V",False,0,0.796,0.903,7,-7.721,1,0.0425,0.000125,0.891,0.103,0.469,123.002,audio_features,spotify:track:2Jz2VVlTbB2AnzozntWfsS,https://api.spotify.com/v1/tracks/2Jz2VVlTbB2AnzozntWfsS,https://api.spotify.com/v1/audio-analysis/2Jz2VVlTbB2AnzozntWfsS,6.950816666666666,4
68JZIPnGZxbExNeSb6KslW,We Got the Power (feat. Jehnny Beth) [Claptone Remix],We Got the Power (feat. Jehnny Beth) - Claptone Remix,"Gorillaz, Jehnny Beth, Claptone",False,57,0.85,0.645,9,-8.519,0,0.0959,0.000873,0.801,0.0454,0.328,122.001,audio_features,spotify:track:68JZIPnGZxbExNeSb6KslW,https://api.spotify.com/v1/tracks/68JZIPnGZxbExNeSb6KslW,https://api.spotify.com/v1/audio-analysis/68JZIPnGZxbExNeSb6KslW,6.081966666666666,4
2cVPZYAzumN7R0Zsh9mGA2,Electro Addict (Vintage Edition),Domino,Oxia,False,43,0.786,0.69,1,-10.223,0,0.0683,0.00284,0.912,0.227,0.219,128.892,audio_features,spotify:track:2cVPZYAzumN7R0Zsh9mGA2,https://api.spotify.com/v1/tracks/2cVPZYAzumN7R0Zsh9mGA2,https://api.spotify.com/v1/audio-analysis/2cVPZYAzumN7R0Zsh9mGA2,7.221783333333334,4
3yyXsyUiYhx3H0Gtj7c5KC,A Journey to the Stars,A Journey to the Stars,Digitaline,False,0,0.944,0.6,10,-11.732,0,0.283,0.0409,0.887,0.359,0.53,123.998,audio_features,spotify:track:3yyXsyUiYhx3H0Gtj7c5KC,https://api.spotify.com/v1/tracks/3yyXsyUiYhx3H0Gtj7c5KC,https://api.spotify.com/v1/audio-analysis/3yyXsyUiYhx3H0Gtj7c5KC,6.280433333333334,4
5epXsBn7jTLpZK4KsXNMTt,"Red Light Green Light (For Club Play Only, Pt. 6 / Remixes)",Red Light Green Light - Biscits Remix,"Duke Dumont, Shaun Ross, Biscits",False,42,0.827,0.863,9,-6.797,1,0.0547,0.00198,0.549,0.0498,0.891,124.008,audio_features,spotify:track:5epXsBn7jTLpZK4KsXNMTt,https://api.spotify.com/v1/tracks/5epXsBn7jTLpZK4KsXNMTt,https://api.spotify.com/v1/audio-analysis/5epXsBn7jTLpZK4KsXNMTt,2.996966666666667,4
2RJcATJxUGKRKwQb8E9Jvm,Like You (Remixes),Like You - Audiojack Ruff Cut,"Hot Since 82, Audiojack",False,0,0.85,0.688,7,-7.209,1,0.0535,0.00211,0.888,0.106,0.7,122.997,audio_features,spotify:track:2RJcATJxUGKRKwQb8E9Jvm,https://api.spotify.com/v1/tracks/2RJcATJxUGKRKwQb8E9Jvm,https://api.spotify.com/v1/audio-analysis/2RJcATJxUGKRKwQb8E9Jvm,7.55155,4
6BA2JM59JObFjHNvLK2KOg,Feuerfalter Special Edition,Purple Noise,Boris Brejcha,False,50,0.88,0.477,0,-10.947,1,0.0732,0.00143,0.627,0.0922,0.209,125.017,audio_features,spotify:track:6BA2JM59JObFjHNvLK2KOg,https://api.spotify.com/v1/tracks/6BA2JM59JObFjHNvLK2KOg,https://api.spotify.com/v1/audio-analysis/6BA2JM59JObFjHNvLK2KOg,8.992,4
3BH88lPGVhuiqkvcPaVEPy,I Take Ya!,I Take Ya!,"Kolombo, Malikk",False,44,0.809,0.914,0,-7.68,1,0.0494,0.00603,0.563,0.0459,0.258,119.989,audio_features,spotify:track:3BH88lPGVhuiqkvcPaVEPy,https://api.spotify.com/v1/tracks/3BH88lPGVhuiqkvcPaVEPy,https://api.spotify.com/v1/audio-analysis/3BH88lPGVhuiqkvcPaVEPy,4.833333333333333,4
0yfLOwZmzWmdFLPmmQhGd0,C166W,C166W,Joyhauser,False,0,0.702,0.739,11,-10.583,0,0.0738,0.00198,0.836,0.108,0.0705,127.978,audio_features,spotify:track:0yfLOwZmzWmdFLPmmQhGd0,https://api.spotify.com/v1/tracks/0yfLOwZmzWmdFLPmmQhGd0,https://api.spotify.com/v1/audio-analysis/0yfLOwZmzWmdFLPmmQhGd0,8.125,4
49lkcmVzpQ4hJPHDlxYl5p,Future Funk,Future Funk,Gettoblaster,False,0,0.815,0.978,1,-2.79,0,0.0643,3.92e-06,0.945,0.0669,0.0624,123.991,audio_features,spotify:track:49lkcmVzpQ4hJPHDlxYl5p,https://api.spotify.com/v1/tracks/49lkcmVzpQ4hJPHDlxYl5p,https://api.spotify.com/v1/audio-analysis/49lkcmVzpQ4hJPHDlxYl5p,6.234766666666666,4
5TQxS54o7gw5KOxikHxnUi,Free Your Body,Free Your Body,"Chris Lake, Solardo",False,55,0.854,0.922,9,-7.037,1,0.071,0.0152,0.0295,0.0708,0.821,124.995,audio_features,spotify:track:5TQxS54o7gw5KOxikHxnUi,https://api.spotify.com/v1/tracks/5TQxS54o7gw5KOxikHxnUi,https://api.spotify.com/v1/audio-analysis/5TQxS54o7gw5KOxikHxnUi,4.49,4
3iZnPOK2zPkSrwZrkOpr3F,Hypnotize,Hypnotize,PARTY SHIRT,False,25,0.813,0.579,0,-7.392,1,0.1,0.0149,0.679,0.0794,0.521,126.028,audio_features,spotify:track:3iZnPOK2zPkSrwZrkOpr3F,https://api.spotify.com/v1/tracks/3iZnPOK2zPkSrwZrkOpr3F,https://api.spotify.com/v1/audio-analysis/3iZnPOK2zPkSrwZrkOpr3F,5.079366666666667,4
4kPf7qcdO1ejFVpU5Bz9Qy,Miami 2017,Colour Sound,Fernando Campo,False,5,0.813,0.762,1,-7.759,1,0.0485,0.000428,0.93,0.0917,0.183,123.022,audio_features,spotify:track:4kPf7qcdO1ejFVpU5Bz9Qy,https://api.spotify.com/v1/tracks/4kPf7qcdO1ejFVpU5Bz9Qy,https://api.spotify.com/v1/audio-analysis/4kPf7qcdO1ejFVpU5Bz9Qy,6.788616666666667,4
3d8PbKZmaZmDJxsO5hH3Qm,Everyday,Strange,Adana Twins,False,50,0.865,0.66,6,-10.61,0,0.0536,0.00708,0.667,0.0716,0.773,120.013,audio_features,spotify:track:3d8PbKZmaZmDJxsO5hH3Qm,https://api.spotify.com/v1/tracks/3d8PbKZmaZmDJxsO5hH3Qm,https://api.spotify.com/v1/audio-analysis/3d8PbKZmaZmDJxsO5hH3Qm,7.076033333333333,4
1WsHKAuN9vDthcmimdqqaY,Your Mind,Your Mind,"Adam Beyer, Bart Skils",False,55,0.751,0.721,11,-8.093,0,0.0655,0.000252,0.574,0.119,0.0388,126.02,audio_features,spotify:track:1WsHKAuN9vDthcmimdqqaY,https://api.spotify.com/v1/tracks/1WsHKAuN9vDthcmimdqqaY,https://api.spotify.com/v1/audio-analysis/1WsHKAuN9vDthcmimdqqaY,8.382816666666667,4
1CCEmbH6GvcvdxDNSfpQYM,Rinse & Repeat (feat. Kah-Lo) [Radio Edit],Rinse & Repeat (feat. Kah-Lo) - Radio Edit,"Riton, Kah-Lo",False,50,0.78,0.726,6,-6.486,1,0.0612,0.0377,0.00337,0.133,0.623,122.007,audio_features,spotify:track:1CCEmbH6GvcvdxDNSfpQYM,https://api.spotify.com/v1/tracks/1CCEmbH6GvcvdxDNSfpQYM,https://api.spotify.com/v1/audio-analysis/1CCEmbH6GvcvdxDNSfpQYM,2.5205,4
4VQsUsWtMVeD98GuRggxk0,"Terra Incognita, Vol. 4",Connecting,Juan Elvadin,False,11,0.731,0.93,2,-5.888,1,0.0379,0.0305,0.694,0.115,0.452,124.016,audio_features,spotify:track:4VQsUsWtMVeD98GuRggxk0,https://api.spotify.com/v1/tracks/4VQsUsWtMVeD98GuRggxk0,https://api.spotify.com/v1/audio-analysis/4VQsUsWtMVeD98GuRggxk0,3.6129,3
5Gkw5DR4GVB37kUnPOE8aE,The Loft,The Loft,"Riva Starr, Dajae",False,27,0.822,0.859,11,-9.01,0,0.0928,0.00384,0.198,0.0953,0.721,123.994,audio_features,spotify:track:5Gkw5DR4GVB37kUnPOE8aE,https://api.spotify.com/v1/tracks/5Gkw5DR4GVB37kUnPOE8aE,https://api.spotify.com/v1/audio-analysis/5Gkw5DR4GVB37kUnPOE8aE,6.548583333333333,4
4N79k6RD0LVpOVI5FZWk4p,Emotion EP,Emotion,Purple Disco Machine,False,51,0.728,0.88,8,-6.59,1,0.0406,0.0133,0.00585,0.0657,0.843,122.001,audio_features,spotify:track:4N79k6RD0LVpOVI5FZWk4p,https://api.spotify.com/v1/tracks/4N79k6RD0LVpOVI5FZWk4p,https://api.spotify.com/v1/audio-analysis/4N79k6RD0LVpOVI5FZWk4p,3.1037833333333333,4
2rGy5oYmjpV4ZDTyXpNnOl,Up and Down My Spine,Africa,Digitaline,False,42,0.887,0.827,11,-6.75,0,0.0508,0.0136,0.144,0.107,0.579,125.981,audio_features,spotify:track:2rGy5oYmjpV4ZDTyXpNnOl,https://api.spotify.com/v1/tracks/2rGy5oYmjpV4ZDTyXpNnOl,https://api.spotify.com/v1/audio-analysis/2rGy5oYmjpV4ZDTyXpNnOl,11.477566666666666,4
3SeowzTaXWE7YsIvltrFgE,Our Origin,Our Origin,"Armin van Buuren, Shapov",False,53,0.452,0.927,9,-6.496,0,0.033,0.00946,0.353,0.118,0.0372,131.984,audio_features,spotify:track:3SeowzTaXWE7YsIvltrFgE,https://api.spotify.com/v1/tracks/3SeowzTaXWE7YsIvltrFgE,https://api.spotify.com/v1/audio-analysis/3SeowzTaXWE7YsIvltrFgE,3.523433333333333,4
6RIbDs0p4XusU2PZSiDgeZ,Deceiver,Deceiver,"Chris Lake, Green Velvet",False,58,0.881,0.883,11,-5.494,1,0.0633,0.0195,0.148,0.0825,0.966,124.016,audio_features,spotify:track:6RIbDs0p4XusU2PZSiDgeZ,https://api.spotify.com/v1/tracks/6RIbDs0p4XusU2PZSiDgeZ,https://api.spotify.com/v1/audio-analysis/6RIbDs0p4XusU2PZSiDgeZ,3.7647333333333335,4
3f5hlpHTWJCW6cSb45iBfz,Future Dancefloor,Future Dancefloor,Dave Summit,False,18,0.72,0.692,8,-7.533,1,0.0569,0.0711,0.768,0.114,0.238,123.984,audio_features,spotify:track:3f5hlpHTWJCW6cSb45iBfz,https://api.spotify.com/v1/tracks/3f5hlpHTWJCW6cSb45iBfz,https://api.spotify.com/v1/audio-analysis/3f5hlpHTWJCW6cSb45iBfz,2.41935,4
2xjP0RmJR03ScLGspqQPGR,Suerte,Suerte,Raffa Fl,False,0,0.714,0.917,2,-9.128,1,0.0744,0.119,0.289,0.403,0.464,125.102,audio_features,spotify:track:2xjP0RmJR03ScLGspqQPGR,https://api.spotify.com/v1/tracks/2xjP0RmJR03ScLGspqQPGR,https://api.spotify.com/v1/audio-analysis/2xjP0RmJR03ScLGspqQPGR,2.944,4
7k2Ol1Tzgvt7mywZQvu6zB,Get Stupid,Get Stupid,Cloonee,False,0,0.859,0.677,11,-9.916,0,0.0879,0.00216,0.00375,0.0487,0.73,128.001,audio_features,spotify:track:7k2Ol1Tzgvt7mywZQvu6zB,https://api.spotify.com/v1/tracks/7k2Ol1Tzgvt7mywZQvu6zB,https://api.spotify.com/v1/audio-analysis/7k2Ol1Tzgvt7mywZQvu6zB,3.7854,4
